id,created_at,title,width,height,duration,ratio,music_id,music_title,music_author,author_name
6932433063913753857,1614082854,"Một chút lofi chill nhẹ nhàng muốn nói rằng mình rất buồn vì tt giảm nhìu quá :< Mn còn ai yêu thương tui nữa không vậy :(( #lofichill #xuhuong",960,540,23,720p,6920572845026626306,"nhạc nền - 𝒞𝒽𝒾𝑒𝑒𝓃 🐳","chiên nè",pnguyen.05
6932337583884094721,1614060624,"Một chiếc áo gile siu xinh nhà @nq30_store1 mà tui tia khá lâu rùi bâyh mới có dịp mua, chất vải đẹp lắm nha mn ^^ #gile #xuhuong #unbox #unboxing",540,960,38,720p,6932337544583531265,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6932085926696897794,1614002030,"Khi bạn quá nghiện sweater Nike nhưng không có tiền mua =)) #xuhuong #xuhuongtiktok #sweater #nike #sweaternike #unbox #unboxing #foryou",960,540,28,720p,6932085935215528706,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6931953733811096834,1613971253,"Trả lời @nguyenlinhnhi230 Mn đã đi học lại chưa??Chỗ tui vẫn nghỉ tiếp nè #xuhuong #xuhuongtiktok #unbox #unboxing #sinhnhat #quatang",540,960,19,720p,6931953679297710850,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6931702403213430018,1613912734,"Cầu xin đừng bóp tt của tui 🙏🏻 Chân váy tennis siu xinh từ nhà @jolie.closet | Nay tui quay trở lại unbox rùi nè #chanvaytennis #xuhuong",960,540,32,720p,6874979513239865345,"삐삐",IU,pnguyen.05
6930854314839723266,1613715274,"Mê mể mề mê 🤤 #nike #sweaternike #sweater #softgirl #xuhuong #xuhuongtiktok #unbox #unboxing #pnguyen.05",540,960,17,720p,6930854257247652609,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6930781728688622850,1613698377,"Tiền lì xì mn dùng làm gì? Của mình cứ bị bay vì shopping quá nhiều :(( #xuhuong #xuhuongtiktok #unboxing #unbox #blackrougea12 #mipham #pnguyen.05",960,540,46,720p,6930781656970185474,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6930465435037027586,1613624731,"Xem nhẹ một chút vlog của tui trong lúc mấy đơn hàng chưa về nha :< #xuhuong #xuhuongtiktok #dailyvlog #covid19 #study #studywithme",960,540,33,720p,6930465400220060417,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6930173867113712898,1613556850,"[P2] Mua đồ trên shopee và cái kết.... #xuhuong #xuhuongtiktok #shopeehaul #shopee #unbox #unboxing #pnguyen.05",540,960,23,720p,6930173862910954241,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6930084585594277121,1613536058,"Link sp trong bio mình nhé ^^ Không muốn làm video nữa vì tt làm mình nản thực sự á mn :(( #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,22,720p,6929290283104471809,"lỡ say bye là bye","meo sắc méw",pnguyen.05
6929720419805138178,1613451269,"Mn đã khai bút chưa, mình đang định khai bút thì thấy thông báo nghỉ típ hết tháng 2 :3 #xuhuong #xuhuongtiktok #covid19",960,540,14,720p,6883138211984526081,"queen of disaster",audiobear,pnguyen.05
6928954875556416770,1613273027,"Mặc dù biết sẽ không kịp valentine nhưng mn cx có thể làm quà sau tết hoặc vào dịp valentine trắng nè 💏#xuhuong #xuhuongtiktok #happyvalentinesday",540,960,9,720p,6928954809421024002,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6928722914351025409,1613219018,"Mn được bao nhiêu tiền lì xì rùi ^^ #NamMoiMinhTuoiMoi #ONhaChoiTet #ChaoNamConTrau #xuhuong #xuhuongtiktok",540,960,53,720p,6921488863286332162,"Tình Bạn Diệu Kỳ","Tik Toker",pnguyen.05
6927978811304758530,1613045768,"Chỗ mn có được bắn pháo hoa không? #shopeehaul #shopee #xuhuong #xuhuongtiktok",540,960,26,720p,6927978784373230337,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6927825879196241154,1613010163,"Quả khách mời này hơi “náo” :)) Đơn hàng này ban đầu tưởng không kịp về trước tết mà may sao vẫn kịp :3 #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,39,720p,6796126109965502465,"You Got It",Vedo,pnguyen.05
6926769984618237185,1612764317,"Trả lời @fuongmai_07 Mn hỏi quá chừng luôn, gợi ý nho nhỏ cho ai đang tìm áo mới cho đt nha ^^ #ốplưngđiệnthoại #xuhuong #xuhuongtiktok",540,960,15,720p,6762042758678039301,Kraazy,Likybo,pnguyen.05
6926704580562619649,1612749091,"Trả lời @hoaiiann8 Qua video ốp ip hôm qua nhiều bạn hỏi mình ốp android lắm nè ^^ #ốplưngđiệnthoại #xuhuong #xuhuongtiktok",540,960,13,720p,6926704489957247746,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6926431580311407874,1612685525,"Lưu về để ra tết lấy tiền lì xì sắm ngay cho mình vài em nhé ^^ #ốplưngđiệnthoại #shopee #xuhuong #xuhuongtiktok",540,960,12,720p,6926431551043619585,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6925632705208110338,1612499524,"Cho phép hôm nay mình nghỉ unbox chút nè ^^ #xuhuong #xuhuongtiktok #gioithieubanthan #trend #trendy",540,720,18,720p,6925632673776028418,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6925384083325324546,1612441636,"Q&A một chút nè ^^ Có câu hỏi gì đặt cho mình ở phần cmt nha #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,32,720p,6874979513239865345,"삐삐",IU,pnguyen.05
6924917899941383425,1612333095,"Video này để ăn mừng mình đã được mở cmt và cảm ơn 400k tym từ mn ^^ Thank you so much awww #xuhuong #xuhuongtiktok #samyang",540,960,16,720p,6924917858342406913,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6924610285604965633,1612261472,"Tết này không đi làm móng hay mua móng giả thì dùng loại dán này cũng oke phết nè ^^ #xuhuong #xuhuongtiktok #unbox #unboxing",540,960,34,720p,6860741878581676802,"nhạc nền - Music For You","KIA GÒ VẤP",pnguyen.05
6924194084726770946,1612164568,"Lần đầu tui dùng đó nên có gì sai sót mn bỏ qua cho tui nha :33 Thắc mắc gì liên hệ ig :pnguyen_0808 của mình nhé #xuhuong #xuhuongtiktok #unbox",540,672,40,720p,6754817058464073730,Chill,"RoséBlack",pnguyen.05
6923813798486740225,1612076026,"Vừa decor lại bàn học thì nghe tin mai nghỉ covid, chán không muốn nói lun :((( Cùng chung tay để có cái tết không corona nha mn #xuhuong",960,540,41,720p,6901571762430053122,"original sound - On The Mic.acvmusic",MaingaCosmetic,pnguyen.05
6922413939141692674,1611750095,"Có mã 0d cái là đặt một đống lun ^^ Có gì thắc mắc mn ib quá ig:pnguyen_0808 cho mình nha #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,45,720p,6762041449769863941,"nicki x AC by bananabutt on soundcloud",riley,pnguyen.05
6921237643355229441,1611476217,"Vẫn bị tiktok khoá cmt với lưu video huhu, coa gì ib qua ig: pnguyen_0808 của mình nhé #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,34,720p,6874979513239865345,"삐삐",IU,pnguyen.05
6919809249828687106,1611143643,"ID shop: hungdung2307. Dân unbox sẽ hiểu kệ máy tính dùng để decor chứ không phải để máy tính =)) #xuhuong #xuhuongtiktok #unbox #unboxing",960,540,44,720p,6552004269334399748,"足够","周星星",pnguyen.05
6919785738175384834,1611138169,"Thay đổi không gian học 1 chút để kì 1 nháp, kì 2 nháp hẳn =)) #xuhuong #xuhuongtiktok #unbox #unboxing #shopeehaul  #shopee",960,540,40,720p,6874378805834680322,"Morning Coffee","Chevy & Nalba",pnguyen.05
6919354659018788097,1611037802,"ID shop: nguyenthiluuluyen . Mình order một đôi để tết mặc với váy nè ^^ #xuhuong #xuhuongtiktok #unbox #unboxing #boots",960,540,35,720p,6896060650385099521,"nhạc nền - 🔮 𝓘𝓮𝓷𝓷𝓲𝓮 🕊","⟡ 𝙹𝚎𝚗𝚗𝚒𝚎⌇",pnguyen.05
6918701550688800002,1610885737,"Trả lời @039709xxc Icon thứ 5 là cảm xúc của bố mẹ bạn khi đi họp phụ huynh về 😬 #xuhuong #xuhuongtiktok #monggia",540,960,18,720p,6918701538353400577,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6918585703156698369,1610858766,"Nhắn tin qua ig của mình để đặt hàng nha, số lượng cực kì có hạn luôn á tại mình chưa nhập nhiều #xuhuong #xuhuongtiktok #tất",540,960,18,720p,6918585648504949506,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6918549565008301313,1610850352,"Vlog nho nhỏ vào một sáng chủ nhật rảnh rỗi hiếm hoi #vlog #dailyvlog #xuhuong #xuhuongtiktok #sunday",960,540,25,720p,6910419515918961410,"nhạc nền - 🔮 𝓘𝓮𝓷𝓷𝓲𝓮 🕊","⟡ 𝙹𝚎𝚗𝚗𝚒𝚎⌇",pnguyen.05
6918003300755442946,1610723163,"Tết sắp đến rùi, mn tranh thủ săn dần vài đơn quốc tế để còn ship kịp đi nha >< #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,28,720p,6796126109965502465,"You Got It",Vedo,pnguyen.05
6917626559062969602,1610635446,"Hôm nay tự nhiên tui dở chứng đi lồng tiếng, tui biết nó ko hay nhưng mn đừng gạch đá nha hic :(( #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,56,720p,6796126109965502465,"You Got It",Vedo,pnguyen.05
6917206877365472514,1610537732,"Đang có sale khi mua combo và sẽ freeship đó ^^ Tết sắp đến rồi, sở hữu ngay một em để có làn da đẹp nha #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,55,720p,6917206861372508930,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6916106041566530817,1610281423,"Trả lời @thu2006_98 Tết này mà có vài em boots xinh xinh phối đồ thì đẹp phải biết 😝 #boots #unbox #unboxing #xuhuong #xuhuongtiktok",540,960,13,720p,6916106040681564930,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6915723826986880257,1610192432,"Kết quả thi học kì của mn thế nào rùi :(( #unbox #unboxing #xuhuong #xuhuongtiktok #Hello2021 #shoppehaul",960,540,41,720p,6689359844459203334,"First date",TootyMcNooty,pnguyen.05
6914604547042315521,1609931829,"Unboxing dạo này tụt tt quá 🥺#xuhuong #xuhuongtiktok #unbox #unboxing #sticker",960,540,40,720p,6914604552683703042,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6914480407543123202,1609902929,"Tết này mà có 1 em gile để phối đồ thì xinh lắm nè 🖤 ID của các shop mình đã chèn trong video rùi nha ^^ #xuhuong #xuhuongtiktok",540,760,16,720p,6914480354749467394,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6913422091018652930,1609656518,"Có ai tuổi thơ từng làm một chồng sách cao, kê đủ thứ để cho điện thoại lên quay vlog như mình không 😂 #xuhuong #xuhuongtiktok",960,540,38,720p,6907558963731139329,"nhạc nền - 🔮 𝓘𝓮𝓷𝓷𝓲𝓮 🕊","⟡ 𝙹𝚎𝚗𝚗𝚒𝚎⌇",pnguyen.05
6912622683737935105,1609470393,"Món quà sn sớm cho em trai :33 #hades #xuhuong #xuhuongtiktok #unbox #unboxing",540,720,38,720p,6912622652683209474,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6910724339729992962,1609028402,"Tôi xàm xí đó :33 Mn thi hk chưa chứ tui 28 mới thi nè #study #studywithme #xuhuong #xuhuongtiktok",960,540,15,720p,6791619226181306369,Aesthetic,Xilo,pnguyen.05
6909809229352144130,1608815332,"Có ai thi học kì sau noel như tui không :33 #GiangSinh2020 #xuhuongtiktok #xuhuong #thihocki",960,540,14,720p,6675654006678866694,Snowman,Sia,pnguyen.05
6909367675173014785,1608712525,"How to có móng đẹp đi chơi noel với 0d =)) #j4f #bosua #mongtayxinh #noel #merrychristmas #xuhuong #xuhuongtiktok",480,854,15,480p,6873290288148794113,"Dancing in My Room",347aidan,pnguyen.05
6908014682548800770,1608397507,"Rât xin lỗi vì chất lượng vid hnay thấp :(( Mình chỉ muốn khoe rằng đã săn được 1 chiếc áo len giữ nhiệt siu rẻ thui :33 #aolen #xuhuong #shoppecheck",852,480,36,480p,6906352248364878594,"nhạc nền - 🔮 𝓘𝓮𝓷𝓷𝓲𝓮 🕊","⟡ 𝙹𝚎𝚗𝚗𝚒𝚎⌇",pnguyen.05
6907197826153909505,1608207317,"Tai nghe bluetooth giá hạt dẻ mà chim ưng thực sự luôn, mình mê lắm ^^ #tainghebluetooth #shoppecheck #shoppehaul #xuhuong #xuhuongtiktok",960,540,49,720p,6689359844459203334,"First date",TootyMcNooty,pnguyen.05
6906356540551204097,1608011441,"Cứ mùa lạnh đến lại thích mặc ở nhà mấy bộ kiểu này ^^ #muadong #merrychristmas #noel #xuhuong #xuhuongtiktok",960,540,38,720p,6707573587206884097,"NO.461 誰でも使って下さい","yura.☕️🤍",pnguyen.05
6904887309422890241,1607669359,"Tín đồ của váy 2hand xinh xẻo thì bay vào đây nha ^^ #2hand #dress #review #xuhuong #xuhuongtiktok",540,762,22,720p,6904887295716084482,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6903149757628157186,1607264802,"Hãy tha thứ cho sự tre trau của chung toi :< #j4 #j4f #pnguyen #thonguyen #tieubaobao",540,540,35,720p,6903150930901617409,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6902998759773474049,1607229647,"Tên shop: “doctoanthan1606” nha. Đơn hàng nước hoa xinh xinh mình nhận hộ bạn :33 #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,36,720p,6902998714122636033,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6902717792718572801,1607164228,"Không biết mua ở “shincase” bao nhiêu lần rùi :33 Hàng chất lượng mà săn flashsale siu rẻ nữa #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,38,720p,6902717851107347202,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6901604722281581825,1606905072,"Ghé @pu.sneakers nếu muốn mu giày xịn và rá lại hạt dẻ nha :Đ #xuhuong #xuhuongtiktok",540,904,27,720p,6756879114637967368,"Lazy Sunday","Official Sound Studio",pnguyen.05
6900837891723857154,1606726530,"Lại tiếp tục một em giày xinh xinh dịp blackfriday nữa <3 #vans #unbox #unboxing #xuhuong #xuhuongtiktok",960,540,23,720p,6857867238209260290,"nhạc nền - FaLL DoWn","𝚂𝚕𝚘𝚠𝚜",pnguyen.05
6900564528929541378,1606662882,"Đôi MLB rep 1:1 mình mua được ngay đợt blackfriday nên được sale từ 700k còn 450k thui. Chim ưng lắm luôn ý ^^ #unbox #unboxing #xuhuong",960,540,21,720p,6900564556213422849,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6900053083972275458,1606543804,"Shop trên ig: minn.room.  Hnay vid có hơi rung nhẹ mn thông cảm cho mình nha :<< #unboxing #unbox #xuhuongtiktok #xuhuong",960,540,58,720p,6791619226181306369,Aesthetic,Xilo,pnguyen.05
6899088470258601217,1606319211,"1 chut du trend :33 #unbox #xuhuongtiktok #hoctap #decor",540,960,13,720p,6899088512893684481,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6898324954954091778,1606141441,"Đơn hàng từ đợt 11.11 nhưng giờ mới có thời gian edit :33 #unbox #xuhuongtiktok #unboxing #xuhuong",540,960,59,720p,6785418776729880577,Cute,"Prod by Rose & Artsounds Chill",pnguyen.05
6895867360931073281,1605569240,"1 chút váy xinh xinh ^^.  Fl ig: pnguyen_0808 #unbox #unboxing #xuhuong #xuhuongtiktok",540,960,45,720p,6860741878581676802,"nhạc nền - Music For You","KIA GÒ VẤP",pnguyen.05
6893890451313544450,1605108952,"Thế này bảo sao không học được 😂",960,540,15,720p,6878082520999611141,"original sound",KORA,pnguyen.05
6893042809440455938,1604911597,"Thi giữa kì, bài học thêm, BTVN, tập văn nghệ..... 😟",960,540,39,720p,6824955288014031622,"original sound","Josh Lepulu",pnguyen.05
6890553799505726721,1604332078,"Chó đốm hay bò sữa :D             #mubaohiem #bosua #decor #xuhuong #xuhuongtiktok",540,960,42,720p,6886050150930729729,"nhạc nền - 𝓥𝔂𝔂 ✿","𝐕𝐢𝐞𝐞 ✿",pnguyen.05
6889804015169932545,1604157505,"Không biết có gọi là quà hlw cho mèo không =)) #unboxing #unbox #xuhuong #xuhuongtiktok #meow",960,540,60,720p,6795585271782967298,"Steven Universe",L.Dre,pnguyen.05
6888650459016416513,1603888922,"Video tới tui sẽ biến thành mũ bò sữa nha ><, mn đón xem nhé #unboxing #unbox #xuhuongtiktok #xuhuong #nonbaohiem",540,960,50,720p,6795585271782967298,"Steven Universe",L.Dre,pnguyen.05
6885665162083257601,1603193853,"Đông về rồi các cậu đã có ai chưa 🙄. Tên shop mình chèn trong vid rùi nhé, chất áo oke phết mn ạ #unboxing #unbox #xuhuongtiktok #xuhuong",540,960,46,720p,6883064940723276546,"nhạc nền - Dâu 🍓","Hêh",pnguyen.05
6885658610186161410,1603192328,"Một chút meme 20/10 của lớp tui :3 Mn nhận được quà gì rồi 😳 #meme #20/10 #school #friends",540,960,24,720p,6885658607325629185,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6883859836971404545,1602773518,"Nay tui đổi background mới nè. Bộ màu siu hot này của “valushop” với 48k một bô trên  shoppe nha #unboxing #unbox",540,960,41,720p,6808821160856258561,"微微","傅如乔",pnguyen.05
6883352508975156481,1602655398,"Trời hnay kiểu thiếu anh :33 #vlog #rainy #CTN",540,960,14,720p,6883352499072322305,"nhạc nền - ✿𝒫𝓃𝑔𝓊𝓎𝑒𝓃✿","Pnguyen ♡",pnguyen.05
6880881928153713921,1602080169,"Tên shop “Coco30” nha, mình mua vài chiếc tất cổ cao rẻ mà đẹp lắm. Giúp mình lấy lại tt đi mng ơi bị tụt nhiều ghê á 😭 #unboxing #unbox #xuhuong",540,960,34,720p,6707573587206884097,"NO.461 誰でも使って下さい","yura.☕️🤍",pnguyen.05
6880549624516529409,1602002799,"(Huhu vid bị tiktok coá nên mình phải đăng lại 😭) Tên insta shop “dunbother.2hand” , áo trắng 90k, áo xanh 120k nha #unboxing #xuhuong",540,960,39,720p,6836593074483907330,"nhạc nền - Tường Vy",_,pnguyen.05
6879223431645138178,1601694021,"Liệu có được gọi là video “bag decor” không nhỉ :33 #schoolbag #decor #xuhuong #xuhuongtiktok #sticker",540,960,37,720p,6787142896177924097,"Coffee for Your Head",Vinyll,pnguyen.05
6877949404603534593,1601397392,"Nay mình mua chiếc quần này để mặc đi học với đi chơi đều oke ^^ Đừng bơ nữa mà huhuuu #unboxing #xuhuongtiktok #xuhuong #quanongrong",540,960,31,720p,6849563048080902913,"nhạc nền - Mix Your Life","HÓNG SHOWBIZ - 8 THIÊN HẠ",pnguyen.05
6877140422712511746,1601209033,"Tương tác tụt quá đi :(( #unboxing #giayvans #vans #xuhuongtiktok #xuhuong",540,960,27,720p,6863532042626321154,"nhạc nền - Pnguyen.05","Pnguyen ♡",pnguyen.05
6876403647694097666,1601037489,"Huhu lâu lắm mới lại unbox :((. Đừng bơ tui nhaaaaa #unboxing #oplung #case #xuhuong #xuhuongtiktok",540,960,37,720p,6836593074483907330,"nhạc nền - Tường Vy",_,pnguyen.05
6876088731485474049,1600964167,"Đầu năm đã bao nhiêu bài tập nhóm thuyết trình 🤷🏻‍♀️. Đơn hàng mới sắp về rùi đợi vid unboxing củ tui nhé :’) #study #tinhoc #powerpoint #xuhuong",960,540,21,720p,6817663250021238797,rain,"ʜᴜɪ ᴢɪ 🧸ིྀ",pnguyen.05
6873119345908780289,1600272804,"Học cấp 3 mệt quá mng ơi :(( Không có thời gian quay với edit vid luôn huhu nên thông cảm cho mình nha! #study #lichsu #xuhuong #học",960,540,36,720p,6799909562817186562,"陸版阿冗 暖暖","泡沫試飲",pnguyen.05
6869424745725709569,1599412589,"Huhu đi học rồi mà tôi mới ra nốt video desk decor đây. Dạo này bận quá các bác ạ 😰 #deskdecor #trangtri #decor #xuhuong #dodunghoctap",720,540,58,720p,6834056625712531458,"널 좋아하나봐","어쿠스틱콜라보",pnguyen.05
6868142696658324738,1599114090,"Huhu định làm 2 phần thôi mà lại ko đủ, mn chờ phần tiếp nhe 😭. tt bị tụt nhiều quá đi :(( #dodunghoctap #trangtri #deskdecor #sticker #xuhuong",960,540,51,720p,6733693538464287493,Renee,Sales,pnguyen.05
6867567191617817857,1598980094,"Hnay là 1 bưu phẩm nho nhỏ thui, tổng là 66k nhé. Mng đã nhập học hết chưa ^^ #unboxing #dodunghoctap #sticker #decor #xuhuong",960,540,27,720p,6830680781367543809,"Luv Letters",frad,pnguyen.05
6866498185171373314,1598731198,"Giờ này liệu có ai còn thức xem video của tui không 😟 #decor #deskdecor #trangtri #sticker #xuhuong #xuhuongtiktok",540,960,55,720p,6841393064221723394,"nhạc nền - Nhạc Này Chill Phết","Nhạc Này Chill Phết",pnguyen.05
6866070971464338689,1598631728,"Nhưng món đồ này hẳn là đã quen thuộc với mng rồi nhỉ ^^ Cảm ơn tất cả mng đã ủng hộ nhưng video của mình ❤️#unboxing #decor #deskdecor #trangtri",960,540,46,720p,6689359844459203334,"First date",TootyMcNooty,pnguyen.05
6864966737817914626,1598374631,"Góc quay mới này mng có thích không ^^ Đợi video desk decor của mình nha ❤️ #dailyvlog #notebook #vở #trang trí #decor",960,540,49,720p,6722656094272883458,"She Share Story (for Vlog)","山口夕依",pnguyen.05
6863852671858691330,1598115247,"Khui đồ decor xinh xăn trên shoppe nè >< #unboxing #decor #shoppe #sticker",960,540,55,720p,6823244034195147521,"nhạc nền - Trần Lan Anh","Maruko from HUC",pnguyen.05
6863531986942692610,1598040591,"Ui thích chiếc gương này lâu rùi mà không dám đặt vì sợ vỡ :(( #unboxing #guong #guongtaimeo #matna #shoppe",960,540,48,720p,6863532042626321154,"nhạc nền - Pnguyen.05","Pnguyen ♡",pnguyen.05
6863264345690803458,1597978269,"Một chiếc video unboxing của một đứa nghiện mua sắm ^^ #unboxing #capsach #backtoschool #shoppe #davies #school",960,540,26,720p,6863264362795682562,"nhạc nền - Pnguyen.05","Pnguyen ♡",pnguyen.05
6862587770460851458,1597820742,"Lưu về làm hình nền ngay nào >< #hinhnen #congai #cute #fa",540,960,14,720p,6807232907208428294,paparazzi,"Nick&Sienna🌹",pnguyen.05
7125415948785437978,1659015187,"Bà nào chưa có thì hốt liền nha 👁🫦👁 #xuhuong #review #fypシ #4u #viral #dcgr",576,1020,16,720p,7123780592206826266,"Người Tình Mùa Đông - Mee remix (TikTok version)","H2K & BHMedia",dundunrevieww
7126816521187233050,1659341284,"Đẹp lắm mấy bà ơi👁👄👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,14,720p,7124638417384753946,"nhạc nền - Nguyễn Trâm","Nguyễn Trâm",dundunrevieww
7127532548657270043,1659507996,"Đỉnh vãi ò👁🫦👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,12,720p,7118555474714250030,"original sound","Ian Asher",dundunrevieww
7127593781397884186,1659522253,"Bà nào chưa có thì hốt liền đi👁🫦👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,14,720p,7124172862964943643,"Tôi yêu anh từ 1 ánh nhìn","W S E A L",dundunrevieww
7127886393778523418,1659590383,"Xịn lắm á mấy bà👁🫦👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,13,720p,7121355280113224475,"Nụ cười son remix","Sorry Music",dundunrevieww
7129124670762208539,1659878691,"Tag bạn bè vào cùng săn sale nào🍓 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,10,720p,7129124683308043035,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7129398286774979866,1659942398,"Còn nhìu voucher ở tsu nha🥲 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1026,9,720p,7129398282903718682,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7129738020072213787,1660021498,"Đỉnh lắm mấy bà ui👁🫦👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,11,720p,7129738044752153371,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7129863647328832795,1660050747,"Đỉnh lắm nhe vải xịn lắm👁🫦👁 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,10,720p,7129863648956582683,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7130125414017649946,1660111695,"Nên có nhé😎 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,10,720p,7130125424072035099,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7130475604834536731,1660193229,"Xịn lắm 👁🫦👁 #uocduoclenxuhuong #xuhuong #fypシ #review #viral",576,1024,14,720p,7130475621104454427,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
7131676648621018395,1660472869,"Rất ít ng bik nha😍 #uocduoclenxuhuong #xuhuong #review #fypシ #viral",576,1024,14,720p,7131676734572268315,"nhạc nền - 𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓","𝔻𝕦𝕟𝕟 ℝ𝕖𝕧𝕚𝕖𝕨🍓",dundunrevieww
